cite_key,year,type,title,journal,doi,focus,is_moo,is_mes,is_mcdm,surrogate_signal,matched_moo_terms,matched_mes_terms,matched_mcdm_terms,matched_algorithm_terms,matched_surrogate_terms,matched_ml_terms,matched_proxy_hints
kansara_coupled_2024,2024,ARTICLE,Coupled Design and Operation Optimization for Decarbonization of Industrial Energy Systems Using an Open-Source In-House Tool,Eng.,10.3390/eng5040158,moo_only,1,0,0,0,multi-objective,,,ga,,,
karaaslan_evaluation_2022,2022,ARTICLE,The evaluation of renewable energy resources in Turkey by integer multi-objective selection problem with interval coefficient,Renew. Energy,10.1016/j.renene.2021.10.053,moo_only,1,0,0,0,multi-objective; multi objective; multiobjective,,,ga,,,
karandeh_multi-application_2021,2021,INPROCEEDINGS,A Multi-Application Energy Management of Behind-the-Meter Battery Energy Storage System,Institute of Electrical and Electronics Engineers Inc,10.1109/NAPS50074.2021.9449803,moo_mes,1,1,0,0,multi-objective; multiobjective,distributed energy,,ga,,,
kargarian_multi-microgrid_2015,2015,ARTICLE,Multi-microgrid energy systems operation incorporating distribution-interline power flow controller,Electr Power Syst Res,10.1016/j.epsr.2015.08.015,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; micro grid; microgrids,,,,,
karimi_dynamic_2021,2021,ARTICLE,Dynamic transactive energy in multi-microgrid systems considering independence performance index: A multi-objective optimization framework,Int J Electr Power Energy Syst,10.1016/j.ijepes.2020.106563,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; microgrids,,ga,,,
karimi_optimal_2023,2023,ARTICLE,Optimal energy management of grid-connected multi-microgrid systems considering demand-side flexibility: A two-stage multi-objective approach,Electr Power Syst Res,10.1016/j.epsr.2022.108902,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective,microgrid; microgrids,,,,,
karimi_multi-objective_2024,2024,ARTICLE,A multi-objective bi-level framework to model distribution system operator's behavior in the wholesale and local transactive markets,Energy,10.1016/j.energy.2024.133695,moo_only,1,0,0,0,multi-objective; multi objective,,,ga,,,
karimi_multi_2019,2019,INPROCEEDINGS,Multi Objective Optimization for Multi-Microgrid Energy Management: A Lexicography Approach,Institute of Electrical and Electronics Engineers Inc,10.1109/PSC49016.2019.9081460,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective,microgrid; micro-grid; microgrids; distributed generation,,ga,,,
karimi_optimal_2020,2020,ARTICLE,Optimal energy management for multi-microgrid considering demand response programs: A stochastic multi-objective framework,Energy,10.1016/j.energy.2020.116992,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; micro grid; microgrids,,ga,,,
karimi_two-stage_2021,2021,ARTICLE,"Two-stage economic, reliability, and environmental scheduling of multi-microgrid systems and fair cost allocation",Sustain. Energy Grids Netw.,10.1016/j.segan.2021.100546,moo_mes,1,1,0,0,multi-objective; multiobjective,integrated energy; microgrid; micro-grid; microgrids,,ga,,,
karimi_optimal_2023-1,2023,ARTICLE,"Optimal electrical, heating, cooling, and water management of integrated multi-energy systems considering demand-side management",Electr Power Syst Res,10.1016/j.epsr.2023.109353,moo_mes,1,1,1,0,multi-objective; multi objective; multiobjective; pareto,multi-energy,topsis,,,,
karkon_optimal_2024,2024,ARTICLE,"Optimal control framework for cost-effective, intelligent, renewable energy-driven communities in Norway, enhanced by {ANN} and grey wolf method",Energy,10.1016/j.energy.2024.133922,moo_only,1,0,0,0,multi-objective,,,ga; grey wolf,,,
karmellos_multi-objective_2019,2019,ARTICLE,Multi-objective optimization and comparison framework for the design of Distributed Energy Systems,Energy Convers. Manage.,10.1016/j.enconman.2018.10.083,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; distributed energy; district heating,,ga,,,
karthik_multi-objective_2021,2021,ARTICLE,Multi-objective optimal power flow using a new heuristic optimization algorithm with the incorporation of renewable energy sources,Int. J. Energy Environ. Eng.,10.1007/s40095-021-00397-x,moo_only,1,0,0,0,multi-objective; pareto,,,,,,accelerate
karthik_chaotic_2024,2024,ARTICLE,Chaotic self-adaptive sine cosine multi-objective optimization algorithm to solve microgrid optimal energy scheduling problems,Sci. Rep.,10.1038/s41598-024-69734-4,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto,microgrid; micro-grid; microgrids,,ga,,,
karthikeyan_thermoeconomic_2023,2023,ARTICLE,"Thermoeconomic and optimization approaches for integrating cooling, power, and green hydrogen production in dairy plants with a novel solar-biomass cascade {ORC} system",Energy Convers. Manage.,10.1016/j.enconman.2023.117645,moo_mes,1,1,0,0,multi-objective; multiobjective,hydrogen,,ga,,,
karthikeyan_comprehensive_2024,2024,ARTICLE,"A comprehensive thermodynamic modeling, feasibility, and optimization study of a renewable energy powered system for sustainable cold chain applications − Cooling, power, heating, and green hydrogen production",Energy Convers. Manage.,10.1016/j.enconman.2024.119137,moo_mes,1,1,0,0,multi-objective,hydrogen,,ga,,,
karthikeyan_thermo-economic_2024,2024,ARTICLE,"Thermo-economic optimization of hybrid solar-biomass driven organic rankine cycle integrated heat pump and {PEM} electrolyser for combined power, heating, and green hydrogen applications",Energy,10.1016/j.energy.2024.131436,moo_mes,1,1,0,0,multi-objective; multiobjective,hydrogen,,ga,,,
karunathilake_optimal_2019,2019,ARTICLE,Optimal renewable energy supply choices for net-zero ready buildings: A life cycle thinking approach under uncertainty,Energy Build.,10.1016/j.enbuild.2019.07.030,moo_mes,1,1,0,0,multi-objective; multiobjective,hybrid renewable energy system; hybrid renewable energy systems,,,,,
kashanizadeh_bi-stage_2022,2022,ARTICLE,A bi-stage multi-objectives optimization of smart multi energy system with active consumers,Sustain. Prod. Consum.,10.1016/j.spc.2022.03.028,moo_mes,1,1,1,0,multi-objective; multiobjective; pareto,multi-energy; multi energy,topsis,,,,
katic_v_siting_2021,2021,INPROCEEDINGS,Siting and Sizing of Renewable Energy Sources: A Case Study on Montenegro,Institute of Electrical and Electronics Engineers Inc,10.1109/Ee53374.2021.9628246,moo_only,1,0,0,0,multi-objective; multiobjective,,,ga,,,
kattepogu_enhanced_2024,2024,ARTICLE,An Enhanced Sparrow Search Algorithm for Solving Optimal Power Flow Problem Considering Renewable Energy Systems,Int. J. Intelligent Eng. Syst.,10.22266/ijies2024.0430.18,moo_only,1,0,0,0,multi-objective,,,ga,,,
kattepogu_intensified_2025,2025,ARTICLE,An Intensified Sparrow Search Algorithm for Combined Economic Emission Dispatch including Renewables and Electric Vehicles,Int. J. Intelligent Eng. Syst.,10.22266/ijies2025.0229.65,moo_mes,1,1,0,0,multi-objective,electric vehicle; electric vehicles,,,,,
kaur_multi-objective_2022,2022,ARTICLE,A Multi-Objective Optimization Scheme for Job Scheduling in Sustainable Cloud Data Centers,{IEEE} Trans. Cloud Comput.,10.1109/TCC.2019.2950002,moo_only,1,0,0,1,multi-objective; multiobjective,,,,,random forest; support vector,approximate
kazemian_multi-objective_2024,2024,INPROCEEDINGS,A Multi-Objective Co-Design Optimization Framework for Microgrid Architecture in Marine Application,Institute of Electrical and Electronics Engineers Inc,10.1109/ESARS-ITEC60450.2024.10819882,moo_mes,1,1,0,0,multi-objective; pareto; non-dominated; nsga,microgrid; microgrids,,genetic algorithm; ga; nsga,,,
kefayat_hybrid_2015,2015,ARTICLE,A hybrid of ant colony optimization and artificial bee colony algorithm for probabilistic optimal placement and sizing of distributed energy resources,Energy Convers. Manage.,10.1016/j.enconman.2014.12.037,moo_mes,1,1,0,0,multi-objective; multiobjective; non-dominated,distributed energy,,ga,,,
kelly_sizing_2020,2020,ARTICLE,Sizing Battery Energy Storage Systems: Using Multi-Objective Optimization to Overcome the Investment Scale Problem of Annual Worth,{IEEE} Trans. Sustainable Energy,10.1109/TSTE.2019.2954673,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; micro-grid; microgrids,,,,,
kenfack_transition_2024,2024,ARTICLE,Transition towards net zero emissions: Integration of a {PV}/T system with a hydroelectric generator and the impact of demand-side management,Heliyon,10.1016/j.heliyon.2024.e37099,moo_only,1,0,0,0,multi-objective,,,,,,
kesireddy_multi-criteria_2020,2020,INPROCEEDINGS,Multi-Criteria Decision Making - Pareto Front Optimization Strategy for Solving Multi-Objective Problems,{IEEE},,moo_only,1,0,1,0,multi-objective; multi-criteria; pareto,,multi-criteria decision,,,,
khalid_hamad_multi-objective_2024,2024,ARTICLE,Multi-Objective Optimization of Renewable Distributed Generation Placement and Sizing for Technical and Economic Benefits Improvement in Distribution System,{IEEE} Access,10.1109/ACCESS.2024.3492119,moo_mes,1,1,0,0,multi-objective; multiobjective,distributed energy; distributed generation,,ga; particle swarm; pso,,,
khalil_assessment_2024,2024,ARTICLE,Assessment of Solar Energy Generation Toward Net-Zero Energy Buildings,Algorithms,10.3390/a17110528,moo_mes,1,1,0,0,multi-objective,multi-energy,,ga,,,
khalili_robust_2023,2023,ARTICLE,Robust multi-objective optimization for the Iranian electricity market considering green hydrogen and analyzing the performance of different demand response programs,Appl. Energy,10.1016/j.apenergy.2023.120737,moo_mes,1,1,0,0,multi-objective; multiobjective,distributed energy; hydrogen,,ga,,,
khaloie_co-optimized_2020,2020,ARTICLE,Co-optimized bidding strategy of an integrated wind-thermal-photovoltaic system in deregulated electricity market under uncertainties,J. Clean. Prod.,10.1016/j.jclepro.2019.118434,moo_only,1,0,0,0,multi-objective; multiobjective; pareto,,,,,,
khan_incentive-based_2023,2023,ARTICLE,"An Incentive-Based Mechanism to Enhance Energy Trading among Microgrids, {EVs}, and Grid",Energies,10.3390/en16176359,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; microgrids; electric vehicle; electric vehicles,,,,,
khan_modeling_2024,2024,ARTICLE,Modeling techno-economic multi-objectives of smart homes considering energy optimization and demand management,Sci. technol. Energy. Transition.,10.2516/stet/2024057,moo_mes,1,1,0,0,multi-objective; multi objective,microgrid,,ga,,,
khan_multi-objective_2022,2022,ARTICLE,Multi-objective Optimization Technique for Droop Controlled Distributed Generators in {AC} Islanded Microgrid,Electr Power Syst Res,10.1016/j.epsr.2022.108671,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; microgrids; distributed generation,,ga,,,approximation
khan_multi-objective_2024,2024,ARTICLE,Multi-objective optimization of combined heat and power system integrated with multi-energy storage systems for rural communities,J. Energy Storage,10.1016/j.est.2024.113433,moo_mes,1,1,0,0,multi-objective,multi-energy; combined heat and power; chp; hydrogen,,ga,,,
khanahmadi_novel_2021,2021,ARTICLE,A novel economic method of battery modeling in stand-alone renewable energy systems to reduce life cycle costs,J. Energy Storage,10.1016/j.est.2021.103422,moo_mes,1,1,0,0,multi-objective; multiobjective,stand-alone,,,,learning-based,
kharatovi_multi-objective_2024,2024,ARTICLE,A Multi-Objective Optimization Framework for Peer-to-Peer Energy Trading in South Korea’s Tiered Pricing System,Appl. Sci.,10.3390/app142311071,moo_mes,1,1,0,0,multi-objective; pareto; nsga; moea,microgrid,,ga; nsga; moea,,,
kharrich_multi-objective_2021,2021,ARTICLE,Multi-objective optimization and the effect of the economic factors on the design of the microgrid hybrid system,Sustainable Cities Soc.,10.1016/j.scs.2020.102646,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective; mopso,microgrid; microgrids,,pso; mopso; spea,,,
khatibi_using_2023,2023,ARTICLE,"Using cluster analysis and genetic algorithm for multi-objective optimisation of hybrid electricity supply systems: the case of a photovoltaic/wind/ battery grid-connected system in Yazd, Iran",Int J Ambient Energy,10.1080/01430750.2022.2128418,moo_mes,1,1,0,0,multi-objective; multiobjective,hybrid renewable energy system; hybrid renewable energy systems,,genetic algorithm; ga,,,instead of
khazaei_nam_designing_2025,2025,ARTICLE,Designing and multi-objective optimization of a novel multigenerational system based on a geothermal energy resource from the perspective of 4E analysis,Appl Therm Eng,10.1016/j.applthermaleng.2024.124673,moo_only,1,0,0,0,multi-objective,,,ga,,,approximate
kheimi_thermal_2023,2023,ARTICLE,Thermal design and zeotropic working fluids mixture selection optimization for a solar waste heat driven combined cooling and power system,Chemosphere,10.1016/j.chemosphere.2023.139036,moo_only,1,0,0,0,multi-objective; multiobjective,,,genetic algorithm; ga,,,
kheir_abadi_determining_2023,2023,ARTICLE,"Determining the best scenario for providing electrical, cooling, and hot water consuming of a building with utilizing a novel wind/solar-based hybrid system",Energy,10.1016/j.energy.2023.127239,moo_only,1,0,0,0,multi-objective; multiobjective,,,ga,,,
khezri_multi-objective_2020,2020,INPROCEEDINGS,Multi-objective optimization of solar {PV} and battery storage system for a grid-connected household,Institute of Electrical and Electronics Engineers Inc,10.1109/PEDES49360.2020.9379481,moo_only,1,0,0,0,multi-objective; multiobjective; non-dominated; nsga,,,genetic algorithm; ga; nsga; particle swarm,,,
khorramdel_voltage_2015,2015,ARTICLE,Voltage Security Considerations in Optimal Operation of {BEVs}/{PHEVs} Integrated Microgrids,{IEEE} Trans. Smart Grid,10.1109/TSG.2015.2394499,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; micro grid; microgrids; electric vehicle; electric vehicles,,ga,,,
khorramdel_optimal_2012,2012,ARTICLE,Optimal stochastic reactive power scheduling in a microgrid considering voltage droop scheme of {DGs} and uncertainty of wind farms,Energy,10.1016/j.energy.2012.05.055,moo_mes,1,1,0,0,multi-objective; multi objective,microgrid; micro grid,,ga; pso,,,
khoshgoftar_manesh_new_2024,2024,ARTICLE,"New procedure for designing an innovative biomass-solar-wind polygeneration system for sustainable production of power, freshwater, and ammonia using 6E analyses, carbon footprint, water footprint, and multi-objective optimization",Renew. Energy,10.1016/j.renene.2024.120802,moo_mes,1,1,0,0,multi-objective; multiobjective,hydrogen,,ga,,,
khoshgoftar_manesh_feasibility_2025,2025,ARTICLE,Feasibility study of green ammonia and electricity production via an innovative wind-solar-biomass polygeneration system,Appl. Energy,10.1016/j.apenergy.2025.125467,moo_mes,1,1,0,0,multi-objective,hydrogen,,ga,,,
khuyinrud_novel_2025,2025,ARTICLE,A novel biomass-to-energy cogeneration system using zeotropic mixtures: Multi-objective optimization and environmental assessment,Process Saf. Environ. Prot.,10.1016/j.psep.2025.106976,moo_mes,1,1,1,0,multi-objective,combined heat and power; chp,topsis,genetic algorithm; ga,,,
kiehbadroudinezhad_optimization_2022,2022,ARTICLE,Optimization of wind/solar energy microgrid by division algorithm considering human health and environmental impacts for power-water cogeneration,Energy Convers. Manage.,10.1016/j.enconman.2021.115064,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; hybrid renewable energy system; stand-alone,,genetic algorithm,,,
kienzle_comprehensive_2009,2009,INPROCEEDINGS,Comprehensive performance and incertitude analysis of multi-energy portfolios,,10.1109/PTC.2009.5281853,moo_mes,1,1,0,0,multi-objective; multiobjective; multi-criteria,multi-energy,,,,,
kilic_dynamic_2023,2023,ARTICLE,Dynamic modelling and multi-objective optimization of off-grid hybrid energy systems by using battery or hydrogen storage for different climates,Int J Hydrogen Energy,10.1016/j.ijhydene.2022.12.103,moo_mes,1,1,0,0,multi-objective; multiobjective,hybrid renewable energy system; hybrid renewable energy systems; off-grid; hydrogen,,ga,,,
kim_multi-objective_2019,2019,ARTICLE,Multi-objective based optimal energy management of grid-connected microgrid considering advanced demand response,Energies,10.3390/en12214142,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective,microgrid; micro grid,,particle swarm; pso,,,acceleration
kim_integrated_2016,2016,ARTICLE,An integrated multi-objective optimization model for determining the optimal solution in the solar thermal energy system,Energy,10.1016/j.energy.2016.02.104,moo_only,1,0,0,0,multi-objective; multiobjective,,,genetic algorithm; ga,,,
kim_economic_2019,2019,ARTICLE,Economic and environmental benefit analysis of a renewable energy supply system integrated with carbon capture and utilization framework,Chem. Eng. Res. Des.,10.1016/j.cherd.2019.05.008,moo_only,1,0,0,0,multi-objective; multiobjective; pareto,,,,,,
kim_nonlinear_2023,2023,ARTICLE,Nonlinear multiobjective and dynamic real-time predictive optimization for optimal operation of baseload power plants under variable renewable energy,Optim Control Appl Methods,10.1002/oca.2852,moo_only,1,0,0,0,multi-objective; multi objective; multiobjective; pareto,,,ga; particle swarm; pso,,,
kitanovski_a_thermal-economic_2016,2016,INPROCEEDINGS,Thermal-economic design of a solar dish stirling cogeneration system using a multi-objective approach,University of Ljubljana,,moo_only,1,0,0,0,multi-objective; pareto,,,,,,
kitsopoulou_dynamic_2023,2023,ARTICLE,Dynamic Energy Analysis of Different Heat Pump Heating Systems Exploiting Renewable Energy Sources,Sustainability,10.3390/su151411054,moo_only,1,0,0,0,multi-objective,,,ga,,,
klemm_potential-risk_2024,2024,ARTICLE,Potential-risk and no-regret options for urban energy system design — A sensitivity analysis,Sustainable Cities Soc.,10.1016/j.scs.2024.105189,moo_mes,1,1,0,0,multiobjective; multi-criteria,hydrogen,,ga,,,
klemm_indicators_2022,2022,ARTICLE,Indicators for the optimization of sustainable urban energy systems based on energy system modeling,Energy Sustainability Soc.,10.1186/s13705-021-00323-3,moo_mes,1,1,0,0,multi-objective; multiobjective; multi-criteria,multi-energy,,ga,,,
ko_multi-objective_2015,2015,ARTICLE,Multi-objective optimization design for a hybrid energy system using the genetic algorithm,Energies,10.3390/en8042924,moo_only,1,0,0,0,multi-objective; multiobjective; pareto; non-dominated,,,genetic algorithm; ga,,,
kohansal_multi-objective_2012,2012,ARTICLE,Multi-objective optimization of microgrid frequency and energy storage capacity,Renewable Energy and Power Qual. J.,10.24084/repqj10.571,moo_mes,1,1,0,0,multi-objective,microgrid; microgrids; distributed energy,,ga,,,
kohansal_multi-objective_2011,2011,INPROCEEDINGS,Multi-objective optimization to improve transient performance of {VSI} in an off-grid micro-gird using imperialist competitive algorithm,{IEEE} Computer Society,10.1109/ICCIAutom.2011.6356715,moo_mes,1,1,0,0,multi-objective; multiobjective,micro-grid; micro grid; off-grid; distributed generation,,,,,
kondisetti_multi-objective_2024,2024,ARTICLE,A multi-objective artificial hummingbird algorithm for dynamic optimal volt-var controls for high electric vehicle load penetration in a photovoltaic distribution network,e-Prime - Adv. Elec. Eng. Elec. Energy,10.1016/j.prime.2024.100474,moo_mes,1,1,0,0,multi-objective,electric vehicle; electric vehicles,,,,,
kong_research_2016,2016,INPROCEEDINGS,Research on multi-objective optimization dispatching scheme based on high-energy load,{IEEE} Computer Society,10.1109/CICED.2018.8592274,moo_mes,1,1,0,0,multi-objective; multiobjective,distributed generation,,,,,
kong_real-time_2023,2023,ARTICLE,Real-time pricing method for {VPP} demand response based on {PER}-{DDPG} algorithm,Energy,10.1016/j.energy.2023.127036,moo_mes,1,1,0,0,multi-objective; multiobjective,virtual power plant; distributed energy,,ga,,neural network,
kong_multi-objective_2020,2020,ARTICLE,Multi-objective power supply capacity evaluation method for active distribution network in power market environment,Int J Electr Power Energy Syst,10.1016/j.ijepes.2019.105467,moo_mes,1,1,1,0,multi-objective; multiobjective; pareto; nsga,distributed generation,topsis,ga; nsga,,,
korber_towards_2020,2020,INPROCEEDINGS,"Towards Renewable Energy Communities - Assessing the techno-economic and -ecologic potentials of a collaborative, decentral multi-energy system",Institution of Engineering and Technology,,moo_mes,1,1,0,0,multiobjective; multi-criteria,multi-energy; energy community; energy communities; district heating,,,,,replace
kordkheili_optimal_2014,2014,INPROCEEDINGS,Optimal sizing and allocation of residential photovoltaic panels in a distribution network for ancillary services application,{IEEE} Computer Society,10.1109/OPTIM.2014.6850976,moo_only,1,0,0,0,multi-objective; multiobjective,,,genetic algorithm,,,
kordkheili_assessing_2016,2016,ARTICLE,Assessing the potential of plug-in electric vehicles in active distribution networks,Energies,10.3390/en9010034,moo_mes,1,1,0,0,multi-objective; multiobjective,electric vehicle; electric vehicles,,genetic algorithm; ga,,,
koroneos_multi-objective_2004,2004,ARTICLE,"Multi-objective optimization in energy systems: The case study of Lesvos Island, Greece",Renewable Sustainable Energy Rev,10.1016/j.rser.2003.08.001,moo_only,1,0,0,0,multi-objective; pareto,,,,,,
korpeh_comprehensive_2024,2024,ARTICLE,A comprehensive analysis and multi-objective optimization of a sustainable production system based on renewable energies,Appl Therm Eng,10.1016/j.applthermaleng.2024.122483,moo_mes,1,1,1,0,multi-objective,hydrogen,topsis,,,,
korpeh_4e_2024,2024,ARTICLE,4E analysis and optimization of a novel hybrid biomass-solar system: Focusing on peak load management and environmental emissions,Process Saf. Environ. Prot.,10.1016/j.psep.2023.11.035,moo_mes,1,1,0,0,multi-objective; multiobjective,hydrogen,,,,,approximate; replace
kou_integrated_2024,2024,ARTICLE,An integrated quantum picture fuzzy rough sets with golden cuts for evaluating carbon footprint-based investment decision policies of sustainable industries,Appl. Soft Comput. J.,10.1016/j.asoc.2024.111428,moo_only,1,0,1,0,multi-objective; multiobjective,,electre,,,,
kowalski_sustainable_2009,2009,ARTICLE,Sustainable energy futures: Methodological challenges in combining scenarios and participatory multi-criteria analysis,European Journal of Operational Research,10.1016/j.ejor.2007.12.049,moo_only,1,0,0,0,multi-criteria,,,ga,,,
kozadajevs_optimised_2025,2025,ARTICLE,Optimised Sizing and Control of Non-Invasive Retrofit Options for More Sustainable Heat and Power Supply to Multi-Storey Apartment Buildings,Sustainability,10.3390/su17010236,moo_mes,1,1,0,0,multi-objective,combined heat and power,,genetic algorithm,,,
kraj_optimization_2010,2010,INPROCEEDINGS,Optimization of hybrid renewable energy systems for remote autonomous and distributed networks,,,moo_mes,1,1,0,0,multi-objective; multiobjective,hybrid renewable energy system; hybrid renewable energy systems,,genetic algorithm; ga,,,
krarti_cost_2024,2024,ARTICLE,Cost Benefits of Net Zero Energy Homes in Australia,Buildings,10.3390/buildings14041107,moo_only,1,0,0,0,multi-objective; multiobjective,,,,,,
krcum_optimal_2018,2018,ARTICLE,Optimal design of ship’s hybrid power system for efficient energy,Trans. Marit. Sci.,10.7225/toms.v07.n01.002,moo_only,1,0,0,0,multi-objective,,,ga,,,
kreishan_dump_2022,2022,INPROCEEDINGS,Dump Load Allocation in Islanded Microgrid with Robust Backward{\textbackslash}Forward Sweep and {MIDACO},Institute of Electrical and Electronics Engineers Inc,10.1109/UPEC55022.2022.9917779,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; distributed generation,,ga,,,
kreishan_mixed-integer_2023,2023,ARTICLE,Mixed-Integer Distributed Ant Colony Optimization of Dump Load Allocation with Improved Islanded Microgrid Load Flow,Energies,10.3390/en16010213,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid,,,,,
kreishan_scenario-based_2023,2023,ARTICLE,Scenario-Based Uncertainty Modeling for Power Management in Islanded Microgrid Using the Mixed-Integer Distributed Ant Colony Optimization,Energies,10.3390/en16104257,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; microgrids,,,,,
krishna_area_2023,2023,ARTICLE,Area Constrained Optimal Planning Model of Renewable-Rich Hybrid Microgrid,{IEEE} Access,10.1109/ACCESS.2023.3293732,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective,microgrid; microgrids,,,,,
krishna_robust_2024,2024,ARTICLE,A robust optimal sizing of renewable-rich multi-source microgrid under uncertainties with multi-storage options,Electr Eng,10.1007/s00202-024-02331-w,moo_mes,1,1,0,0,multi-objective; multiobjective; non-dominated; nsga,microgrid; microgrids,,genetic algorithm; ga; nsga,,,
kumar_integrated_2020,2020,INPROCEEDINGS,An integrated design approach for rural electrification based on community microgrids,Scanditale {AB},10.46855/energy-proceedings-8128,moo_mes,1,1,1,0,multi-objective; multi-criteria,microgrid; microgrids,mcdm; multi-criteria decision,,,,
kumar_site_2023,2023,INPROCEEDINGS,Site Selection Analysis for Wind/Solar Hybrid Power Stations using {MOORA} Method,Institute of Electrical and Electronics Engineers Inc,10.1109/ICCCEE55951.2023.10424460,moo_only,1,0,1,0,multi-objective; multiobjective,,ahp,,,,
kumar_enhancing_2023,2023,INPROCEEDINGS,Enhancing Microgrid Resilience {PlanningThrough} Optimized Demand Response,{IEEE} Computer Society,10.1109/IICPE60303.2023.10474811,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto; nsga,microgrid,,ga; nsga,,,
kumar_intelligent_2015,2015,ARTICLE,"Intelligent optimization of renewable resource mixes incorporating the effect of fuel risk, fuel cost and {CO}2 emission",Front. Energy,10.1007/s11708-015-0345-y,moo_only,1,0,0,0,multi-objective; multiobjective; pareto; nsga,,,ga; nsga,,,
kumar_hybrid_2022,2022,ARTICLE,Hybrid multi-objective method based on ant colony optimization and firefly algorithm for renewable energy sources,Sustainable Computing: Informatics and Systems,10.1016/j.suscom.2022.100810,moo_only,1,0,0,0,multi-objective; multi objective; multiobjective; pareto,,,,,,
kumar_multi-objective_2024,2024,ARTICLE,A multi-objective optimization solution for distributed generation energy management in microgrids with hybrid energy sources and battery storage system,J. Energy Storage,10.1016/j.est.2023.109702,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; microgrids; distributed generation,,particle swarm; pso,,,
kumar_optimal_2014,2014,INPROCEEDINGS,Optimal Allocation and Sizing of Distributed Generation in {IEEE}-85 {BUS} System Considering Various Load Models Using Multi-objective Metaheuristic Algorithms,Springer Verlag,10.1007/978-981-99-7630-0_2,moo_mes,1,1,0,0,multi-objective; multiobjective,distributed generation,,ga; grey wolf; gwo,,,
kumar_optimal_2018,2018,INPROCEEDINGS,Optimal allocation of distribution generation units in radial distribution systems using nature inspired optimization techniques,Institute of Electrical and Electronics Engineers Inc,10.1109/ICPECTS.2018.8521630,moo_mes,1,1,0,0,multi-objective; multiobjective,distributed generation,,ga; particle swarm; pso,,,
kumari_mrfo_2022,2022,INPROCEEDINGS,{MRFO} Based Multi-objective Optimization for Minimization of Peak Demand and Load Curtailment,Institute of Electrical and Electronics Engineers Inc,10.1109/DELCON54057.2022.9753018,moo_only,1,0,0,0,multi-objective; multiobjective,,,,,,
kuo_dynamic_2016,2016,INPROCEEDINGS,Dynamic demand-side management with user's privacy concern in residential community,{IEEE} Computer Society,10.1109/COASE.2016.7743526,moo_only,1,0,0,0,multi-objective; multiobjective,,,ga,,,
kuo_multi-objective_2011,2011,INPROCEEDINGS,Multi-objective optimal mechanical power for turbine of river current power generation using fuzzy dominant directed-graph method,,10.4028/www.scientific.net/AMM.284-287.839,moo_only,1,0,0,0,multi-objective; multi objective; multiobjective,,,,,,
kurdi_influence_2023,2023,ARTICLE,The influence of electricity transaction models on the optimal design of {PV} and {PV}-{BESS} systems,Sol. Energy,10.1016/j.solener.2023.05.037,moo_only,1,0,0,0,multi-objective; multiobjective,,,,,,
kurnitski_j_cost_2019,2019,INPROCEEDINGS,Cost optimal energy performance renovation measures in a municipal service building in a cold climate,{EDP} Sciences,10.1051/e3sconf/201911103022,moo_mes,1,1,0,0,multi objective; multiobjective,district heating,,ga,,,instead of
kurte_budget-constrained_2023,2023,INPROCEEDINGS,Budget-constrained Emission Reduction in Economic and Environmental Dispatch,Institute of Electrical and Electronics Engineers Inc,10.1109/PESGRE58662.2023.10404595,moo_only,1,0,0,0,multi-objective; multi objective; multiobjective,,,ga,,,
kusatake_peer--peer_2023,2023,ARTICLE,A Peer-to-Peer Energy Trading Model for Optimizing Both Efficiency and Fairness,Energies,10.3390/en16145501,moo_mes,1,1,0,0,multi-objective; multiobjective,distributed energy,,ga,,,
kusatake_efficiency_2023,2023,INPROCEEDINGS,Efficiency and Fairness in P2P Transactions with Variable Pricing for Electricity,Institute of Electrical and Electronics Engineers Inc,10.1109/CSCI62032.2023.00170,moo_only,1,0,0,0,multi-objective; multiobjective,,,ga,,,instead of
kwon_multi-objective_2020,2020,ARTICLE,Multi-objective optimization of home appliances and electric vehicle considering customer's benefits and offsite shared photovoltaic curtailment,Energies,10.3390/en13112852,moo_mes,1,1,0,0,multi-objective; multiobjective,electric vehicle,,,,,
kyriakopoulos_gl_research_2018,2018,INPROCEEDINGS,Research on capacity configuration and operation scheduling optimization of multi-energy complementary microgrid,Institute of Physics Publishing,10.1088/1755-1315/188/1/012080,moo_mes,1,1,0,0,multi-objective; multiobjective,multi-energy; microgrid,,particle swarm; pso,,,
