cite_key,year,type,title,journal,doi,focus,is_moo,is_mes,is_mcdm,surrogate_signal,matched_moo_terms,matched_mes_terms,matched_mcdm_terms,matched_algorithm_terms,matched_surrogate_terms,matched_ml_terms,matched_proxy_hints
liu_optimal_2018,2018,ARTICLE,Optimal Sizing for Multi {PV}-{ESS} Microgrids in Distribution Network,Dianwang Jishu,10.13335/j.1000-3673.pst.2017.2283,moo_mes,1,1,1,0,multi-objective; multiobjective; pareto,microgrid; micro grid; microgrids,topsis,,,,
liu_multi-time_2020,2020,ARTICLE,Multi-time Scale Optimal Power Flow Strategy for Medium-voltage {DC} Power Grid Considering Different Operation Modes,J. Mod. Power Syst. Clean Energy,10.35833/MPCE.2018.000781,moo_mes,1,1,0,0,multi-objective; multiobjective,off-grid; distributed energy,,particle swarm; pso,,,
liu_multi-objective_2024-1,2024,ARTICLE,"Multi-Objective Optimization Based on Life Cycle Assessment for Hybrid Solar and Biomass Combined Cooling, Heating and Power System",J. Therm. Sci.,10.1007/s11630-024-1953-9,moo_mes,1,1,1,0,multi-objective; multiobjective; pareto; nondominated; nsga,cchp; combined cooling heating and power; chp,topsis,genetic algorithm; ga; nsga,,,
liu_promotion_2024,2024,ARTICLE,Promotion of distributed energy system considering capacity allocation optimization and multi-stakeholder decision-making behaviors,J. Clean. Prod.,10.1016/j.jclepro.2023.140464,moo_mes,1,1,0,0,multi-objective; multiobjective,distributed energy,,ga,,,accelerate
liu_cooperative_2020,2020,ARTICLE,Cooperative Operation for Integrated Multi-Energy System Considering Transmission Losses,{IEEE} Access,10.1109/ACCESS.2020.2996913,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto,multi-energy,,,,,
liu_attack-resilient_2023,2023,ARTICLE,Attack-resilient event-triggered distributed control strategy of microgrid based on multi-objective optimization,{IET} Gener. Transm. Distrib.,10.1049/gtd2.12857,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; microgrids; distributed generation,,ga,,,
liu_renewable_2023,2023,ARTICLE,Renewable energy design and optimization for a net-zero energy building integrating electric vehicles and battery storage considering grid flexibility,Energy Convers. Manage.,10.1016/j.enconman.2023.117768,moo_mes,1,1,0,0,multi-objective; multiobjective,electric vehicle; electric vehicles,,ga,,neural network; recurrent neural,
liu_net-zero_2022,2022,ARTICLE,Net-zero energy management and optimization of commercial building sectors with hybrid renewable energy systems integrated with energy storage of pumped hydro and hydrogen taxis,Appl. Energy,10.1016/j.apenergy.2022.119312,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto,hybrid renewable energy system; hybrid renewable energy systems; hydrogen,,,,,
liu_optimal_2021,2021,ARTICLE,Optimal allocation of microgrid using a differential multi-agent multi-objective evolution algorithm,Appl. Math. Nonlinear Sci.,10.2478/amns.2021.1.00034,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective; non-dominated; nsga; moea,microgrid; micro-grid; microgrids,,genetic algorithm; ga; nsga; moea,,,
liu_multi-objective_2023-4,2023,ARTICLE,Multi-objective optimization with advanced exergy analysis of a wind-solar‑hydrogen multi-energy supply system,Appl. Energy,10.1016/j.apenergy.2023.121512,moo_mes,1,1,0,0,multi-objective; multiobjective; non-dominated,multi-energy; multi energy; hydrogen,,genetic algorithm; ga,,,
liu_capacity-operation_2023,2023,ARTICLE,Capacity-Operation Collaborative Optimization for Wind-Solar-Hydrogen Multi-Energy Supply System,Appl. Sci.,10.3390/app131911011,moo_mes,1,1,0,0,multi-objective; non-dominated,multi-energy; hydrogen,,genetic algorithm; ga,,,
liu_comprehensive_2024,2024,ARTICLE,Comprehensive sustainability assessment and multi-objective optimization of a novel renewable energy driven multi-energy supply system,Appl Therm Eng,10.1016/j.applthermaleng.2023.121461,moo_mes,1,1,0,0,multi-objective; multiobjective,multi-energy; multi energy,,ga,,,
liu_hybrid_2022,2022,ARTICLE,A hybrid crossover multi-agent multi-objective evolutionary algorithm and its application in microgrid operation optimization,J. Comput. Methods Sci. Eng.,10.3233/JCM-226090,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto; nsga,microgrid,,ga; nsga,,,
liu_distributed_2022,2022,ARTICLE,Distributed Optimal Energy Management for Integrated Energy Systems,{IEEE} Trans. Ind. Inf.,10.1109/TII.2022.3146165,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto,integrated energy,,ga,,,
liu_optimal_2012,2012,ARTICLE,An optimal design method of multi-objective based island microgrid,Dianli Xitong Zidonghue,10.3969/j.issn.1000-1026.2012.17.007,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective,microgrid; micro grid; distributed generation,,genetic algorithm,,,
liu_multi-objective_2024-2,2024,ARTICLE,Multi-objective optimization of power networks integrating electric vehicles and wind energy,Intell. Syst. Applications.,10.1016/j.iswa.2024.200452,moo_mes,1,1,0,0,multi-objective; pareto,electric vehicle; electric vehicles,,ga,,,
liu_administration_2023,2023,ARTICLE,Administration strategy of energy management in smart grid: system view and optimization path,Front. Energy Res.,10.3389/fenrg.2023.1202904,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; distributed energy; distributed generation,,,,,
liu_multi-criteria_2024,2024,ARTICLE,Multi-criteria optimization next to a comparative analysis of a polygeneration layout based on a double-stage gas turbine cycle fueled by biomass and hydrogen,Renew. Energy,10.1016/j.renene.2024.121669,moo_mes,1,1,0,0,multi-criteria; multicriteria,hydrogen,,ga,,,
liu_multi-objective_2015,2015,INPROCEEDINGS,Multi-objective optimization dispatch of {PV}-{MG} considering demand response actions,{IEEE} Computer Society,10.1109/ChiCC.2016.7553777,moo_mes,1,1,0,0,multi-objective; pareto; non-dominated; nsga,microgrid,,genetic algorithm; ga; nsga,,,
liu_short-_2023,2023,ARTICLE,Short- and long-duration cooperative energy storage system: Optimizing sizing and comparing rule-based strategies,Energy,10.1016/j.energy.2023.128273,moo_mes,1,1,0,0,multi-objective; multiobjective,multi-energy; hydrogen,,ga,,,
liu_techno-economic_2022-1,2022,ARTICLE,Techno-economic assessment of hydrogen integrated into electrical/thermal energy storage in {PV}+ Wind system devoting to high reliability,Energy Convers. Manage.,10.1016/j.enconman.2022.116067,moo_mes,1,1,0,0,multi-objective; multiobjective,multi-energy; hydrogen,,ga,,,
liu_grid-connectedisland_2017,2017,INPROCEEDINGS,Grid-connected/island optimal operation of {PV}-diesel-battery microgrid with plug-in electric vehicles,Institute of Electrical and Electronics Engineers Inc,10.1109/YAC.2017.7967445,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; micro grid; electric vehicle; electric vehicles,,particle swarm; pso,,,
liu_new_2023,2023,ARTICLE,New operation strategy and multi-objective optimization of hybrid solar-fuel {CCHP} system with fuel thermochemical conversion and source-loads matching,Sci. China Technol. Sci.,10.1007/s11431-022-2061-5,moo_mes,1,1,0,0,multi-objective; multiobjective,multi-energy; multi energy; cchp; chp,,ga,,,
liu_multi-objective_2015-1,2015,ARTICLE,Multi-objective optimal strategies for power system restoration with support from electric vehicles,Dianli Xitong Zidonghue,10.7500/AEPS20150415002,moo_mes,1,1,0,0,multi-objective; multiobjective,electric vehicle; electric vehicles,,genetic algorithm,,,
liu_multi-objective_2018,2018,ARTICLE,Multi-Objective Planning of Micro Energy Network Considering P2G-Based Storage System and Renewable Energy Integration,Dianli Xitong Zidonghue,10.7500/AEPS20180228003,moo_mes,1,1,0,0,multi-objective; multiobjective,cchp; chp,,ga,,,
liu_multi-objective_2014,2014,INPROCEEDINGS,Multi-objective planning research on micro energy network considering desalination,Elsevier Ltd,10.1016/j.egypro.2019.01.110,moo_mes,1,1,0,0,multi-objective; multiobjective,distributed energy; cchp; chp,,,,,
liu_building_2024,2024,ARTICLE,Building solar integrated energy systems considering power and heat coordination: Optimization and evaluation,Sol. Energy,10.1016/j.solener.2024.112821,moo_mes,1,1,1,0,multi-objective; multiobjective; multi-criteria; multi criteria; multicriteria; pareto,integrated energy; distributed energy,mcdm; multi-criteria decision; multi criteria decision; multicriteria decision,,,,approximate
liu_multi-objective_2023-5,2023,ARTICLE,Multi-objective optimal capacity allocation of integrated energy system with co-evolution mechanism,Int. J. Emerg. Electr. Power Syst.,10.1515/ijeeps-2022-0003,moo_mes,1,1,0,0,multi-objective; multiobjective,multi-energy; integrated energy,,,,,
liu_optimizing_2024,2024,ARTICLE,Optimizing data center energy consumption via energy complementarity scheduling,Energy Rep.,10.1016/j.egyr.2024.11.032,moo_mes,1,1,0,0,multi-objective; multiobjective; nsga,multi-energy; multi energy,,ga; nsga,,,approximate
liu_hierarchical_2022,2022,ARTICLE,Hierarchical multi-objective design of regional integrated energy system under heterogeneous low-carbon policies,Sustain. Prod. Consum.,10.1016/j.spc.2022.04.027,moo_mes,1,1,0,0,multi-objective; multiobjective,integrated energy,,ga,,,
liu_multi-objective_2021,2021,INPROCEEDINGS,Multi-Objective Non-Cooperative Game Optimization for Microgrid Clusters Based on {NSGA}-{II} Coordinated Interior-Point Method,{IEEE} Computer Society,10.1109/PESGM46819.2021.9638127,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective; nsga,microgrid; micro-grid; microgrids,,ga; nsga,,,
liu_trigeneration_2022,2022,ARTICLE,"A trigeneration application based on compressed air energy storage integrated with organic Rankine cycle and absorption refrigeration: Multi-objective optimisation and energy, exergy and economic analysis",J. Energy Storage,10.1016/j.est.2022.105803,moo_mes,1,1,0,0,multi-objective; multiobjective,"cchp; combined cooling, heating, and power; combined cooling heating and power; chp",,ga,,,
liu_research_2024-1,2024,INPROCEEDINGS,Research on Multi-objective Collaborative Optimization Strategies for Multi microgrid Systems Based on Data Feature Analysis,Institute of Electrical and Electronics Engineers Inc,10.1109/CEEPE62022.2024.10586421,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; micro-grid; microgrids,,particle swarm; pso,,,
liu_multi-objective_2014-1,2014,INPROCEEDINGS,Multi-objective Optimization Scheduling Strategy Research for Integrated Energy Systems Based on Solid Oxide Electrolysis Cell Stations,Springer Verlag,10.1007/978-981-97-3940-0_32,moo_mes,1,1,0,0,multi-objective; multiobjective,integrated energy; combined heat and power; hydrogen,,ga,,,
liu_unit_2023,2023,INPROCEEDINGS,Unit Commitment Based Optimal Aggregation and Control Method for Energy Storage Systems,Institute of Electrical and Electronics Engineers Inc,10.1109/EI259745.2023.10512450,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto,distributed generation,,ga,,,
liu_multi-objective_2025,2025,ARTICLE,Multi-objective nutcracker optimization algorithm based on fast non-dominated sorting and elite strategy for grid-connected hybrid microgrid system scheduling,Renew. Energy,10.1016/j.renene.2025.122455,moo_mes,1,1,0,0,multi-objective; non-dominated,microgrid; microgrids,,ga,,,speed up
liu_optimal_2024-2,2024,INPROCEEDINGS,Optimal dispatch of park integrated energy systems considering the uncertainty of both source and load sides,Institute of Electrical and Electronics Engineers Inc,10.1109/ICEPET61938.2024.10626432,moo_mes,1,1,0,0,multi-objective,multi energy; integrated energy,,ga,,,
liu_technoeconomic_2023,2023,ARTICLE,Technoeconomic and environmental optimization of combined heat and power systems with renewable integration for chemical plants,Appl Therm Eng,10.1016/j.applthermaleng.2022.119474,moo_mes,1,1,0,0,multi-objective; multiobjective,combined heat and power; chp; district heating,,ga,,,
liu_novel_2022,2022,ARTICLE,A novel distributed energy system combining hybrid energy storage and a multi-objective optimization method for nearly zero-energy communities and buildings,Energy,10.1016/j.energy.2021.122577,moo_mes,1,1,0,0,multi-objective; multiobjective,energy community; energy communities; distributed energy,,,,,
liu_optimization_2025,2025,INPROCEEDINGS,Optimization of Solar-Geothermal Hybrid Power Plant System Through Deep Learning,Society of Petroleum Engineers ({SPE}),10.2118/223861-MS,moo_mes,1,1,0,0,multi-objective,stand-alone,,ga,,neural network; deep learning,
liu_bi-level_2025,2025,ARTICLE,Bi-Level Game Strategy for Virtual Power Plants Based on an Improved Reinforcement Learning Algorithm,Energies,10.3390/en18020374,moo_mes,1,1,0,0,multi-objective,virtual power plant,,ga,,machine learning,
liu_study_2024,2024,INPROCEEDINGS,A Study on the Economic Optimal Control Strategy of {AC}-{DC} Hybrid Microgrid Based on Consistency Theory,Institute of Electrical and Electronics Engineers Inc,10.1109/NPSIF64134.2024.10883417,moo_mes,1,1,0,0,multi-objective,microgrid; distributed generation,,ga,,,
liu_emergency_2025,2025,ARTICLE,Emergency mobile energy storage optimal allocation in microgrid-integrated distribution networks considering economic and resilience benefits,Energy,10.1016/j.energy.2025.135633,moo_mes,1,1,0,0,multi-objective,microgrid,,ga,,neural network,
liu_dynamic_2021,2021,ARTICLE,Dynamic economic emission dispatch considering renewable energy generation: A novel multi-objective optimization approach,Energy,10.1016/j.energy.2021.121407,moo_mes,1,1,0,0,multi-objective; multiobjective,integrated energy,,ga,,,
liu_multi-objective_2022,2022,ARTICLE,Multi-objective optimization of multi-energy complementary integrated energy systems considering load prediction and renewable energy production uncertainties,Energy,10.1016/j.energy.2022.124399,moo_mes,1,1,1,0,multi-objective; non-dominated; nsga,multi-energy; multi energy; integrated energy,topsis,genetic algorithm; ga; nsga,,,
liu_g_multi-objective_2021,2021,INPROCEEDINGS,Multi-objective optimization of hybrid energy storage in micro-grid based on wavelet packet decomposition and neural network,{SPIE},10.1117/12.2611078,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; micro-grid; distributed generation,,genetic algorithm,,neural network,
liu_j_research_2017,2017,INPROCEEDINGS,Research on renewable energy power generation complementarity and storage distribution model,Institute of Physics Publishing,10.1088/1742-6596/52/1/012042,moo_mes,1,1,0,0,multi-objective; multiobjective,multi-energy,,,,,
lokesh_optimal_2023,2023,ARTICLE,Optimal sizing of {RES} and {BESS} in networked microgrids based on proportional peer-to-peer and peer-to-grid energy trading,Energy. Storage.,10.1002/est2.464,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective,microgrid; microgrids,,ga; particle swarm; pso,,,
lokeshgupta_optimal_2019,2019,INPROCEEDINGS,Optimal operation of a residential microgrid with demand side management,Institute of Electrical and Electronics Engineers Inc,10.1109/ISGTEurope.2019.8905486,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid,,,,,
lombardi_multi_2011,2011,INPROCEEDINGS,Multi criteria optimization of an autonomous virtual power plant with a high degree of renewable energy sources,Power Systems Computation Conference ( {PSCC} ),,moo_mes,1,1,0,0,multi-criteria; multi criteria; multicriteria,virtual power plant; electric vehicle; electric vehicles,,,,,
lombardi_multi-criteria_2011,2011,INPROCEEDINGS,Multi-criteria optimization of an energy storage system within a virtual power plant architecture,,10.1109/PES.2011.6039347,moo_mes,1,1,0,0,multi-criteria; multi criteria; multicriteria,virtual power plant,,,,,
long_research_2023,2023,ARTICLE,Research on Multi-Objective Optimization of Smart Grid Based on Particle Swarm Optimization,Electrica,10.5152/electrica.2022.22047,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; microgrids; distributed generation,,particle swarm; pso,,,
lopez_approach_2011,2011,INPROCEEDINGS,An approach to hybrid power systems integration considering different renewable energy technologies,Elsevier B.V,10.1016/j.procs.2011.08.086,moo_mes,1,1,0,0,multi-objective; multiobjective,micro-grid,,,,,
lopez_multi-objective_2012,2012,INPROCEEDINGS,Multi-objective optimization of hybrid power systems using evolutionary algorithms,Institute of Industrial Engineers,,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto,micro-grid,,genetic algorithm; ga,,,approximate; replace
lopez-santiago_optimal_2019,2019,ARTICLE,Optimal management of electric power in microgrids under a strategic multi-objective decision-making approach and operational proportional adjustment,{IET} Gener. Transm. Distrib.,10.1049/iet-gtd.2019.0037,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective,microgrid; microgrids,,ga,,,
lorenti_game_2024,2024,INPROCEEDINGS,A Game Theory Approach to the Multi-Objective Design of Renewable Energy Communities,Institute of Electrical and Electronics Engineers Inc,10.1109/SEST61601.2024.10694004,moo_mes,1,1,0,0,multi-objective; pareto; nsga,energy community; energy communities,,ga; nsga,,,approximation
lotfi_enhanced_2020,2020,ARTICLE,An enhanced evolutionary algorithm for providing energy management schedule in the smart distribution network,Majlesi J. Electr. Eng.,,moo_mes,1,1,0,0,multi-objective,distributed generation,,particle swarm; pso,,,
lotfollahi_feasibility_2024,2024,ARTICLE,Feasibility study and techno-economic optimization of an efficient renewable-based system for round-the-clock energy harvesting using machine learning approaches: A case study in Khaf city,Int J Hydrogen Energy,10.1016/j.ijhydene.2023.10.321,moo_mes,1,1,0,0,multi-objective; multiobjective,hydrogen,,,,neural network; machine learning,
lou_power_2024,2024,ARTICLE,Power load analysis and configuration optimization of solar thermal-{PV} hybrid microgrid based on building,Energy,10.1016/j.energy.2023.129963,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; microgrids; distributed energy,,,,,
lou_analysis_2024,2024,ARTICLE,Analysis of power load tracking and regulation performance in a distributed multi-energy coupled system with nuclear and solar sources,Energy,10.1016/j.energy.2024.132681,moo_mes,1,1,0,0,multi-objective; multiobjective,multi-energy; multi energy; distributed energy,,,,,
lou_two-stage_2020,2020,ARTICLE,Two-stage congestion management considering virtual power plant with cascade hydro-photovoltaic-pumped storage hybrid generation,{IEEE} Access,10.1109/ACCESS.2020.3030637,moo_mes,1,1,0,0,multi-objective; non-dominated; nsga,virtual power plant,,genetic algorithm; ga; nsga,,,
loyarte_multi-objective_2017,2017,INPROCEEDINGS,A multi-objective optimization strategy for the economic dispatch in a microgrid,Institute of Electrical and Electronics Engineers Inc,10.1109/TDC-LA.2016.7805664,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; distributed generation,,ga; particle swarm; pso,,,
lu_multi-objective_2017,2017,ARTICLE,Multi-Objective Optimal Design of Stand-Alone Hybrid Energy System Using Entropy Weight Method Based on {HOMER},Energies,10.3390/en10101664,moo_mes,1,1,0,0,multi-objective,stand-alone,,,,,
lu_optimal_2020,2020,ARTICLE,Optimal household energy management based on smart residential energy hub considering uncertain behaviors,Energy,10.1016/j.energy.2020.117052,moo_mes,1,1,0,0,multi-objective; multiobjective,multi energy; energy hub,,ga,,,
lu_optimal_2022,2022,ARTICLE,Optimal operation scheduling of household energy hub: A multi-objective optimization model considering integrated demand response,Energy Rep.,10.1016/j.egyr.2022.11.047,moo_mes,1,1,1,0,multi-objective; multi objective; multiobjective; pareto; nsga,multi-energy; energy hub,vikor,genetic algorithm; ga; nsga; differential evolution,,,
lu_multi_2017,2017,ARTICLE,Multi objective optimization of hybrid energy storage micro grid based on {CMOPSO} algorithm,Taiyangneng Xuebao,,moo_mes,1,1,0,0,multi objective; multiobjective; nsga; mopso,micro grid,,ga; nsga; particle swarm; pso; mopso,,,
lu_research_2024,2024,INPROCEEDINGS,Research on Energy Storage and Carbon Trading Scheduling Optimization of Integrated Energy System Considering Wind and Solar Consumption,Institute of Electrical and Electronics Engineers,10.1109/SCEMS63294.2024.10756465,moo_mes,1,1,0,0,multi-objective,integrated energy,,ga,,,
lu_multi-objective_2018,2018,ARTICLE,Multi-objective optimal load dispatch of microgrid with stochastic access of electric vehicles,J. Clean. Prod.,10.1016/j.jclepro.2018.05.190,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; micro grid; distributed generation; electric vehicle; electric vehicles,,ga; particle swarm; pso,,,
lu_energy_2021,2021,ARTICLE,Energy storage capacity configuration in community microgrid considering electric vehicles,Taiyangneng Xuebao,10.19912/j.0254-0096.tynxb.2019-1349,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective; non-dominated,microgrid; micro-grid; electric vehicle; electric vehicles,,genetic algorithm,,,
lu_configuration_2023,2023,ARTICLE,Configuration Optimization of Hydrogen-Based Multi-Microgrid Systems under Electricity Market Trading and Different Hydrogen Production Strategies,Sustainability,10.3390/su15086753,moo_mes,1,1,0,0,multi-objective,microgrid; hydrogen,,,,,
lu_design_2021,2021,ARTICLE,Design of Droop Controller for {DC} Microgrid Based on Distributed Strategy,Zidonghua Xuebao Acta Auto. Sin.,10.16383/j.aas.c190628,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; microgrids; distributed generation,,,,,
lu_distributed_2017,2017,ARTICLE,Distributed Secondary Control Strategy and Its Communication Topology Optimization for Islanded Microgrid,Diangong Jishu Xuebao,,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid,,,,,
lu_multi-objective_2017-1,2017,ARTICLE,Multi-objective Optimal Sizing for Distributed Generation of Isolated Hybrid Microgrid Using Markov-based Electromagnetism-like Mechanism,Zhongguo Dianji Gongcheng Xuebao,10.13334/j.0258-8013.pcsee.152851,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; micro grid; distributed generation,,,,,
luhao_multi-objective_2015,2015,INPROCEEDINGS,Multi-objective optimization scheduling of combined cold heat and power system with multi-renewable energy,{IEEE} Computer Society,10.1109/ChiCC.2015.7260065,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto,cchp; chp,,,,,
luo_stochastic_2018,2018,ARTICLE,Stochastic dynamic pricing for {EV} charging stations with renewable integration and energy storage,{IEEE} Trans. Smart Grid,10.1109/TSG.2017.2696493,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto,electric vehicle; electric vehicles,,ga,,,
luo_multi-objective_2023,2023,INPROCEEDINGS,Multi-Objective Optimization Scheduling of Microgrids Based on Particle Swarm Optimization Algorithm,Institute of Electrical and Electronics Engineers Inc,10.1109/NMITCON58196.2023.10276161,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; microgrids,,ga; particle swarm; pso,,,
luo_multi-objective_2023-1,2023,ARTICLE,{MULTI}-{OBJECTIVE} {OPTIMIZATION} {OF} {MULTI}-{MICROGRID} {POWER} {DISPATCH} {UNDER} {UNCERTAINTIES} {USING} {INTERVAL} {OPTIMIZATION},J. Ind. Manage. Optim.,10.3934/jimo.2021208,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto; moea,microgrid; micro-grid; electric vehicle; electric vehicles,,ga; moea,,,
luo_bi-level_2021,2021,ARTICLE,Bi-level multi-objective optimization of design and subsidies for standalone hybrid renewable energy systems: A novel approach based on artificial neural network,J. Build. Eng.,10.1016/j.jobe.2021.102744,moo_mes_surrogate,1,1,0,1,multi-objective,hybrid renewable energy system; hybrid renewable energy systems; standalone,,ga,surrogate,neural network,surrogate
luo_multi-objective_2023-2,2023,INPROCEEDINGS,Multi-objective optimization of microgrid based on improved ant lion optimization algorithm,Institute of Electrical and Electronics Engineers Inc,10.1109/SGES59720.2023.10367022,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid,,,,,
luo_multi-objective_2024,2024,ARTICLE,Multi-Objective Optimization of Integrated Energy Systems Considering Ladder-Type Carbon Emission Trading and Refined Load Demand Response,J. Mod. Power Syst. Clean Energy,10.35833/MPCE.2023.000230,moo_mes,1,1,0,0,multi-objective; multiobjective,integrated energy,,,,,
luo_chaos-adaptive_2020,2020,INPROCEEDINGS,{CHAOS}-{ADAPTIVE} {MULTI}-{OBJECTIVE} {PSO} {ALGORITHM} {FOR} {MICROGRID} {OPTIMIZATION} {SCHEDULING},Institution of Engineering and Technology,10.1049/icp.2024.2307,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid,,particle swarm; pso; grey wolf,,,acceleration
lv_optimization_2023,2023,ARTICLE,Optimization of building microgrid energy system based on virtual energy storage,Front. Energy Res.,10.3389/fenrg.2022.1053498,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; microgrids,,,,,
lv_interactive_2016,2016,ARTICLE,Interactive energy management of networked microgrids-based active distribution system considering large-scale integration of renewable energy resources,Appl. Energy,10.1016/j.apenergy.2015.10.179,moo_mes,1,1,0,0,multi-objective; multiobjective; nsga,microgrid; micro grid; microgrids,,genetic algorithm; ga; nsga,,,
lv_bi-level_2016,2016,ARTICLE,A bi-level multi-objective optimal operation of grid-connected microgrids,Electr Power Syst Res,10.1016/j.epsr.2015.09.018,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; micro grid; microgrids,,genetic algorithm,,,
lv_optimal_2024,2024,INPROCEEDINGS,Optimal Scheduling of Integrated Energy Microgrids Considering Demand Response and Hybrid Game Theory,Institute of Electrical and Electronics Engineers Inc,10.1109/EEE59956.2024.10709761,moo_mes,1,1,0,0,multi-objective,integrated energy; microgrid; micro-grid; microgrids,,ga; particle swarm,,,
lv_multi-stage_2024,2024,ARTICLE,A Multi-Stage Constraint-Handling Multi-Objective Optimization Method for Resilient Microgrid Energy Management,Appl. Sci.,10.3390/app14083253,moo_mes,1,1,0,0,multi-objective; nsga; hypervolume,microgrid,,ga; nsga,,,
lyu_multi-objective_2024,2024,ARTICLE,Multi-objective optimization configuration of microgrid considering electricity-hydrogen-heat multi-energy complementation,Electr. Pow. Eng. Technol.,10.12158/j.2096-3203.2024.02.002,moo_mes,1,1,0,0,multi-objective,multi-energy; microgrid; micro-grid; distributed energy; hydrogen,,particle swarm; pso,,,
lyu_multi-objective_2023,2023,ARTICLE,{MULTI}-{OBJECTIVE} {OPTIMIZATION} {RANKING} {MODEL} {PREDICTIVE} {CONTROL} {OF} {PVOTOVOLTAIC} {OFF}-{GRID} {SL}-{qZSI},Taiyangneng Xuebao,10.19912/j.0254-0096.tynxb.2022-0121,moo_mes,1,1,0,0,multi-objective; multiobjective,off-grid,,,,,
ma_optimal_2023,2023,INPROCEEDINGS,An Optimal Scheduling Strategy for Wind-{PV} and Multi-Type Energy Storage Co-Generation System,Institute of Electrical and Electronics Engineers Inc,10.1109/ICPEA59834.2023.10398618,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto; nsga,hydrogen,,ga; nsga,,,
ma_game_2015,2015,INPROCEEDINGS,Game theory method for multi-objective optimizing operation in microgrid,Institute of Electrical and Electronics Engineers Inc,10.1109/ICNSC.2015.7116074,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective,microgrid; micro grid; microgrids; distributed generation,,ga,,,
ma_editorial_2023,2023,ARTICLE,Editorial: Evolutionary multi-objective optimization algorithms in microgrid power dispatching,Front. Energy Res.,10.3389/fenrg.2022.1053325,moo_mes,1,1,0,0,multi-objective,microgrid,,,,,
ma_cooperative_2019,2019,INPROCEEDINGS,Cooperative scheduling strategy of distributed energy storage system in regional grid with high proportion of renewable energy,Institution of Engineering and Technology,10.1049/cp.2019.0521,moo_mes,1,1,0,0,multi-objective; multiobjective,distributed energy,,,,,
ma_bi-objective_2024,2024,ARTICLE,A Bi-Objective Optimization Strategy of a Distribution Network Including a Distributed Energy System Using Stepper Search,Appl. Sci.,10.3390/app14209480,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto; non-dominated; nsga,multi-energy; distributed energy,,genetic algorithm; ga; nsga,,,
ma_multi-optimization_2025,2025,ARTICLE,A Multi-Optimization Method for Capacity Configuration of Hybrid Electrolyzer in a Stand-Alone Wind-Photovoltaic-Battery System,Appl. Sci.,10.3390/app15063135,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto,stand-alone; hydrogen,,,,,
ma_multi-objective_2024,2024,ARTICLE,Multi-objective optimal configuration of off-grid residential hybrid renewable energy system based on hypervolume-improved Non-dominated Sorting Genetic Algorithm {III},Int J Hydrogen Energy,10.1016/j.ijhydene.2024.08.484,moo_mes,1,1,0,0,multi-objective; pareto; non-dominated; nsga; hypervolume,hybrid renewable energy system; off-grid; hydrogen,,genetic algorithm; ga; nsga,,,
ma_competition_2018,2018,ARTICLE,Competition game model for local multi-microgrid market based on block chain technology and its solution algorithm,Dianli Zidonghua Shebei Electr. Power Autom. Equip.,10.16081/j.issn.1006-6047.2018.05.028,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; micro grid,,ga,,,
